name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Guiyang,2023-04-13,30.0,17.0,23.2,29.4,17.0,23.1,15.7,66.2,27.0,100,4.17,rain,0.0,0.0,57.6,25.2,184.5,1009.2,70.9,10.0,237.2,20.5,9,10.0,2023-04-13T06:32:28,2023-04-13T19:16:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-14,23.0,17.7,19.4,23.0,17.7,19.4,15.7,80.3,13.1,100,8.33,rain,0.0,0.0,46.8,21.6,18.0,1014.1,90.4,9.9,177.7,15.3,6,10.0,2023-04-14T06:31:27,2023-04-14T19:16:47,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-04-15,26.0,14.0,18.9,26.0,14.0,18.9,13.1,72.6,5.3,100,12.5,rain,0.0,0.0,32.4,18.0,63.6,1017.7,54.5,11.0,213.2,18.4,8,10.0,2023-04-15T06:30:28,2023-04-15T19:17:18,0.82,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-04-16,32.0,12.0,22.1,30.6,12.0,21.7,11.3,57.0,0.0,0,0.0,,0.0,0.0,52.9,32.4,196.8,1010.4,30.7,12.6,302.9,26.2,10,30.0,2023-04-16T06:29:28,2023-04-16T19:17:48,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-17,27.0,19.6,22.3,27.9,19.6,22.3,15.7,66.8,0.0,0,0.0,rain,0.0,0.0,64.8,28.8,177.5,1006.6,76.1,11.2,237.9,20.5,8,30.0,2023-04-17T06:28:30,2023-04-17T19:18:18,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-18,29.0,18.9,22.0,28.8,18.9,22.1,17.3,77.1,0.6,100,4.17,rain,0.0,0.0,39.6,25.2,353.9,1008.9,75.2,9.6,193.0,16.7,7,30.0,2023-04-18T06:27:32,2023-04-18T19:18:49,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-19,28.0,14.0,21.2,27.8,14.0,21.2,14.1,66.6,0.0,0,0.0,,0.0,0.0,36.0,18.0,56.7,1009.0,23.8,12.8,270.2,23.2,9,10.0,2023-04-19T06:26:34,2023-04-19T19:19:20,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-20,26.0,16.0,20.5,26.0,16.0,20.5,16.7,79.5,26.0,100,12.5,rain,0.0,0.0,57.6,23.4,144.3,1006.7,70.1,11.2,178.6,15.2,6,30.0,2023-04-20T06:25:38,2023-04-20T19:19:51,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-21,25.0,15.0,20.4,25.0,15.0,20.4,17.1,82.2,7.1,100,8.33,rain,0.0,0.0,54.0,25.2,151.2,1005.8,87.0,9.3,183.7,16.0,8,30.0,2023-04-21T06:24:42,2023-04-21T19:20:22,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-04-22,32.0,20.5,25.1,32.0,20.5,25.2,17.9,66.8,0.0,0,0.0,rain,0.0,0.0,43.2,28.8,179.7,1004.7,75.3,8.3,138.7,11.9,6,30.0,2023-04-22T06:23:46,2023-04-22T19:20:53,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-23,20.0,8.9,14.3,20.0,6.4,14.2,11.5,83.4,0.0,0,0.0,rain,0.0,0.0,59.8,28.8,32.1,1012.5,99.1,11.3,52.0,4.4,2,10.0,2023-04-23T06:22:52,2023-04-23T19:21:24,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2023-04-24,11.0,7.5,9.1,11.0,5.1,7.4,6.9,85.9,0.2,100,4.17,rain,0.0,0.0,36.0,18.0,40.0,1020.2,99.5,11.0,56.8,5.0,2,10.0,2023-04-24T06:21:58,2023-04-24T19:21:56,0.13,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-25,15.0,7.7,11.0,15.0,5.5,10.4,7.2,78.5,0.8,100,4.17,rain,0.0,0.0,38.9,18.0,23.8,1022.5,85.6,12.2,137.0,11.8,5,10.0,2023-04-25T06:21:05,2023-04-25T19:22:27,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-26,24.0,8.0,15.8,24.0,6.9,15.7,7.0,61.3,0.0,0,0.0,,0.0,0.0,39.2,18.0,136.1,1016.9,56.1,11.8,266.8,23.1,9,10.0,2023-04-26T06:20:13,2023-04-26T19:22:59,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-27,25.0,16.0,19.8,25.0,16.0,19.8,11.0,57.5,0.0,0,0.0,rain,0.0,0.0,47.5,25.2,173.9,1010.9,74.4,12.6,181.9,15.8,6,10.0,2023-04-27T06:19:21,2023-04-27T19:23:31,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-04-28,21.0,15.5,17.8,21.0,15.5,17.8,15.2,85.5,2.2,100,8.33,rain,0.0,0.0,39.6,21.6,30.1,1013.7,99.5,8.8,128.7,11.2,6,10.0,2023-04-28T06:18:31,2023-04-28T19:24:03,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-04-29,18.0,10.5,14.0,18.0,10.5,14.0,9.4,75.5,2.4,100,8.33,rain,0.0,0.0,54.0,26.9,26.7,1020.6,84.8,11.7,121.1,10.4,5,10.0,2023-04-29T06:17:41,2023-04-29T19:24:35,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-04-30,20.0,10.0,15.1,20.0,10.0,15.1,8.9,68.7,0.0,0,0.0,,0.0,0.0,25.2,10.8,109.6,1017.6,58.5,12.9,179.8,15.6,8,10.0,2023-04-30T06:16:52,2023-04-30T19:25:08,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-01,24.0,13.0,18.7,24.0,13.0,18.7,11.1,62.5,0.0,0,0.0,rain,0.0,0.0,53.3,28.8,174.7,1013.0,87.8,13.0,189.2,16.3,7,10.0,2023-05-01T06:16:04,2023-05-01T19:25:40,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-02,26.0,18.3,21.7,26.0,18.3,21.7,15.7,68.8,0.0,0,0.0,rain,0.0,0.0,58.3,28.8,183.4,1009.8,87.8,12.5,140.4,12.1,5,10.0,2023-05-02T06:15:17,2023-05-02T19:26:13,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-03,33.0,20.2,25.6,32.6,20.2,25.5,16.1,58.3,0.0,0,0.0,rain,0.0,0.0,67.3,39.6,196.0,1005.1,38.3,12.9,265.8,23.1,8,30.0,2023-05-03T06:14:31,2023-05-03T19:26:45,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-04,32.0,19.8,25.9,31.4,19.8,25.8,16.3,58.6,0.0,0,0.0,rain,0.0,0.0,58.3,25.2,192.8,1003.7,30.0,12.7,277.5,24.0,9,30.0,2023-05-04T06:13:46,2023-05-04T19:27:18,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-05,34.0,22.0,26.9,34.6,22.0,27.2,18.2,61.7,0.0,0,0.0,rain,0.0,0.0,32.4,18.0,168.3,1002.2,65.5,11.9,214.3,18.5,7,30.0,2023-05-05T06:13:02,2023-05-05T19:27:51,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-06,25.0,19.0,21.3,25.0,19.0,21.3,17.7,80.8,10.1,100,12.5,rain,0.0,0.0,45.7,18.0,40.8,1006.5,87.6,12.3,154.9,13.3,6,30.0,2023-05-06T06:12:19,2023-05-06T19:28:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-05-07,19.0,12.9,16.5,19.0,12.9,16.5,14.2,86.3,0.4,100,4.17,rain,0.0,0.0,36.0,21.6,47.2,1012.8,100.0,12.9,67.3,5.8,3,10.0,2023-05-07T06:11:37,2023-05-07T19:28:57,0.55,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-05-08,14.0,10.9,12.5,14.0,10.9,12.5,10.6,88.3,0.2,100,8.33,rain,0.0,0.0,36.0,18.0,34.1,1017.1,100.0,10.8,60.3,5.1,4,10.0,2023-05-08T06:10:56,2023-05-08T19:29:30,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-05-09,17.0,11.6,14.0,17.0,11.6,14.0,13.2,94.9,3.4,100,16.67,rain,0.0,0.0,35.3,10.8,74.5,1014.5,99.5,6.6,81.0,7.0,3,10.0,2023-05-09T06:10:16,2023-05-09T19:30:03,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-05-10,18.0,12.8,15.1,18.0,12.8,15.1,13.4,90.1,4.1,100,8.33,rain,0.0,0.0,30.2,14.4,31.8,1016.6,98.6,7.8,49.5,4.3,2,10.0,2023-05-10T06:09:38,2023-05-10T19:30:37,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-05-11,18.0,13.6,15.4,18.0,13.6,15.4,13.1,87.2,7.0,100,8.33,rain,0.0,0.0,33.1,18.0,20.2,1021.1,98.5,11.1,46.7,4.1,2,10.0,2023-05-11T06:09:00,2023-05-11T19:31:10,0.7,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-05-12,19.0,13.4,15.9,19.0,13.4,15.9,12.9,82.9,2.0,100,4.17,rain,0.0,0.0,32.4,18.0,21.4,1021.9,98.8,11.1,94.5,8.1,4,10.0,2023-05-12T06:08:23,2023-05-12T19:31:43,0.75,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-05-13,21.0,12.0,16.3,21.0,12.0,16.3,12.7,80.5,0.0,0,0.0,,0.0,0.0,19.8,14.4,37.2,1019.8,72.0,10.0,153.9,13.2,7,10.0,2023-05-13T06:07:48,2023-05-13T19:32:17,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-14,25.0,14.0,18.9,25.0,14.0,18.9,13.5,72.9,0.0,0,0.0,,0.0,0.0,20.2,14.4,186.9,1015.8,62.3,10.0,186.2,16.1,7,10.0,2023-05-14T06:07:14,2023-05-14T19:32:50,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-15,25.0,15.0,20.0,25.0,15.0,20.0,15.7,78.1,0.3,100,4.17,rain,0.0,0.0,36.4,16.1,193.9,1011.9,94.1,10.6,173.1,15.0,8,10.0,2023-05-15T06:06:41,2023-05-15T19:33:23,0.84,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-05-16,29.0,18.0,22.9,29.2,18.0,23.1,17.7,75.2,5.7,100,4.17,rain,0.0,0.0,49.0,25.2,214.0,1006.3,68.3,10.3,229.5,19.8,7,10.0,2023-05-16T06:06:09,2023-05-16T19:33:56,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-05-17,29.0,18.0,23.5,29.1,18.0,23.7,16.8,68.7,0.0,0,0.0,rain,0.0,0.0,27.4,14.4,45.1,1008.8,65.4,11.1,235.1,20.2,8,10.0,2023-05-17T06:05:38,2023-05-17T19:34:29,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-18,27.0,19.0,22.5,27.3,19.0,22.5,15.5,65.4,0.0,0,0.0,rain,0.0,0.0,32.4,14.4,70.4,1012.4,66.3,13.1,211.2,18.2,8,10.0,2023-05-18T06:05:09,2023-05-18T19:35:02,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-19,21.0,18.0,19.3,21.0,18.0,19.3,17.4,88.9,11.0,100,8.33,rain,0.0,0.0,33.8,14.4,40.1,1012.1,83.4,9.3,101.1,8.7,4,10.0,2023-05-19T06:04:40,2023-05-19T19:35:35,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2023-05-20,30.0,17.7,22.5,31.3,17.7,22.9,18.9,82.5,4.5,100,8.33,rain,0.0,0.0,46.8,21.6,162.7,1008.8,75.8,8.4,178.0,15.4,8,30.0,2023-05-20T06:04:13,2023-05-20T19:36:08,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-05-21,34.0,23.0,26.8,34.6,23.0,27.4,19.3,65.5,0.0,0,0.0,rain,0.0,0.0,48.2,28.8,202.0,1007.3,82.7,11.1,255.8,22.1,9,60.0,2023-05-21T06:03:47,2023-05-21T19:36:40,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-22,24.0,14.6,18.2,24.0,14.6,18.2,14.8,80.7,0.2,100,4.17,rain,0.0,0.0,50.0,25.2,28.7,1014.4,100.0,11.7,98.2,8.5,4,10.0,2023-05-22T06:03:23,2023-05-22T19:37:13,0.08,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-05-23,17.0,12.8,15.0,17.0,12.8,15.0,12.3,84.6,0.3,100,4.17,rain,0.0,0.0,32.4,18.0,44.8,1015.0,100.0,10.6,137.7,11.9,5,10.0,2023-05-23T06:02:59,2023-05-23T19:37:45,0.11,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-05-24,28.0,13.6,19.6,29.2,13.6,19.7,14.8,75.1,0.0,0,0.0,rain,0.0,0.0,42.1,28.8,179.8,1012.0,78.7,10.3,229.2,19.8,8,10.0,2023-05-24T06:02:37,2023-05-24T19:38:17,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-25,29.0,19.1,23.7,30.3,19.1,24.0,18.5,73.7,0.0,0,0.0,rain,0.0,0.0,51.5,28.8,191.1,1010.2,84.2,11.1,195.6,17.0,8,60.0,2023-05-25T06:02:17,2023-05-25T19:38:48,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-26,32.0,21.0,25.7,32.9,21.0,26.0,18.6,66.2,1.0,100,8.33,rain,0.0,0.0,59.4,32.4,194.1,1009.6,79.7,12.8,210.5,18.0,8,30.0,2023-05-26T06:01:57,2023-05-26T19:39:20,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-05-27,31.0,23.0,26.1,31.9,23.0,26.5,18.4,63.4,0.0,0,0.0,rain,0.0,0.0,62.6,36.0,190.3,1008.1,71.0,13.0,228.2,19.8,7,30.0,2023-05-27T06:01:39,2023-05-27T19:39:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-28,32.0,23.0,26.5,32.9,23.0,27.0,18.8,63.4,0.0,0,0.0,rain,0.0,0.0,53.6,32.4,186.0,1010.2,66.0,13.3,231.6,20.0,7,30.0,2023-05-28T06:01:22,2023-05-28T19:40:21,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-29,33.0,23.2,26.9,34.6,23.2,27.6,19.1,63.6,0.0,0,0.0,rain,0.0,0.0,47.9,28.8,189.1,1011.7,68.9,13.3,219.7,19.1,8,60.0,2023-05-29T06:01:06,2023-05-29T19:40:52,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-30,32.0,22.0,26.2,34.2,22.0,26.8,19.6,68.4,0.0,0,0.0,rain,0.0,0.0,36.0,10.8,177.5,1012.5,62.3,12.5,225.8,19.5,9,60.0,2023-05-30T06:00:52,2023-05-30T19:41:21,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-05-31,36.0,22.0,28.5,38.1,22.0,29.3,19.1,59.8,0.0,0,0.0,rain,0.0,0.0,48.2,25.2,176.6,1008.1,55.6,12.9,290.8,25.3,9,60.0,2023-05-31T06:00:39,2023-05-31T19:41:51,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-01,27.0,20.0,22.7,28.2,20.0,22.8,19.9,85.1,12.0,100,12.5,rain,0.0,0.0,36.0,18.0,173.1,1008.1,72.9,11.6,68.9,6.1,3,60.0,2023-06-01T06:00:27,2023-06-01T19:42:20,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2023-06-02,32.0,19.6,24.9,35.8,19.6,25.8,20.7,78.9,11.4,100,12.5,rain,0.0,0.0,50.6,16.2,134.9,1007.7,78.0,11.2,152.4,13.1,6,60.0,2023-06-02T06:00:16,2023-06-02T19:42:49,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-06-03,32.0,19.6,24.5,34.9,19.6,25.0,19.6,77.3,7.0,100,8.33,rain,0.0,0.0,61.2,21.6,149.1,1010.1,83.6,11.6,162.4,14.1,6,60.0,2023-06-03T06:00:07,2023-06-03T19:43:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-06-04,30.0,23.5,26.0,33.3,23.5,26.6,20.1,70.1,0.0,0,0.0,rain,0.0,0.0,44.6,25.2,177.7,1009.9,75.9,13.0,175.2,15.0,6,30.0,2023-06-04T05:59:59,2023-06-04T19:43:44,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-05,23.0,16.8,17.9,23.0,16.8,17.9,16.8,93.7,37.0,100,20.83,rain,0.0,0.0,44.3,16.2,18.0,1014.5,100.0,10.6,54.3,4.6,3,10.0,2023-06-05T05:59:52,2023-06-05T19:44:11,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-06-06,25.0,16.5,20.4,25.0,16.5,20.4,15.5,74.8,0.4,100,8.33,rain,0.0,0.0,22.3,10.8,45.5,1014.9,77.6,12.4,210.2,17.9,7,10.0,2023-06-06T05:59:47,2023-06-06T19:44:37,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-06-07,29.0,17.0,22.6,30.3,17.0,22.9,18.4,79.0,21.0,100,4.17,rain,0.0,0.0,28.8,18.0,3.1,1013.0,71.0,11.6,226.0,19.5,8,10.0,2023-06-07T05:59:42,2023-06-07T19:45:03,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZUGY,57816099999"
Guiyang,2023-06-08,24.0,18.9,21.0,24.0,18.9,21.0,15.2,69.7,0.0,0,0.0,rain,0.0,0.0,38.9,21.6,3.8,1014.5,83.0,11.9,161.0,14.1,7,10.0,2023-06-08T05:59:39,2023-06-08T19:45:28,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-09,27.6,16.0,21.6,27.8,16.0,21.6,14.9,67.7,0.0,0,0.0,,0.0,0.0,39.6,21.6,13.3,1012.4,61.4,12.6,257.9,22.5,9,10.0,2023-06-09T05:59:38,2023-06-09T19:45:52,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-10,30.0,18.0,22.9,29.0,18.0,22.8,13.6,58.2,0.0,0,0.0,,0.0,0.0,36.0,21.6,21.6,1010.6,78.9,13.4,254.8,22.1,9,10.0,2023-06-10T05:59:37,2023-06-10T19:46:16,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-11,28.0,19.0,23.0,28.3,19.0,23.1,15.4,63.1,0.0,0,0.0,,0.0,0.0,28.8,14.4,18.0,1009.9,87.7,13.0,108.4,9.3,5,10.0,2023-06-11T05:59:38,2023-06-11T19:46:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-12,21.2,16.8,18.9,21.2,16.8,18.9,15.9,83.1,0.6,100,8.33,rain,0.0,0.0,25.2,18.0,28.5,1010.7,91.7,11.6,87.8,7.6,4,10.0,2023-06-12T05:59:39,2023-06-12T19:47:00,0.79,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-06-13,28.0,16.0,20.8,28.0,16.0,20.8,16.1,76.7,0.1,100,4.17,rain,0.0,0.0,31.0,18.0,40.6,1010.2,83.5,10.3,219.8,19.1,9,10.0,2023-06-13T05:59:43,2023-06-13T19:47:22,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"ZUGY,57816099999"
Guiyang,2023-06-14,25.0,18.8,21.7,25.0,18.8,21.7,17.4,77.7,0.7,100,8.33,rain,0.0,0.0,28.8,14.4,44.4,1011.8,88.6,11.7,113.7,9.9,5,10.0,2023-06-14T05:59:47,2023-06-14T19:47:42,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2023-06-15,23.0,19.0,20.6,23.0,19.0,20.6,18.3,87.1,2.6,100,25.0,rain,0.0,0.0,34.2,14.4,81.8,1011.3,100.0,9.9,70.4,6.2,4,10.0,2023-06-15T05:59:52,2023-06-15T19:48:02,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZUGY,57816099999"
Guiyang,2023-06-16,27.0,20.0,23.0,28.8,20.0,23.1,20.3,86.0,0.0,0,0.0,rain,0.0,0.0,49.7,25.2,181.6,1008.1,86.8,7.5,191.5,16.4,8,30.0,2023-06-16T05:59:59,2023-06-16T19:48:20,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-17,32.0,23.0,26.8,34.9,23.0,27.8,20.5,69.1,0.0,0,0.0,rain,0.0,0.0,52.9,32.4,191.8,1007.1,72.0,10.0,253.4,21.9,8,60.0,2023-06-17T06:00:06,2023-06-17T19:48:38,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-18,32.0,21.0,26.8,34.9,21.0,27.8,20.6,70.7,17.9,100,25.0,rain,0.0,0.0,47.5,32.4,200.6,1008.1,84.7,9.7,185.1,16.0,8,30.0,2023-06-18T06:00:15,2023-06-18T19:48:55,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-06-19,24.0,19.0,21.4,24.0,19.0,21.4,19.6,90.0,0.0,0,0.0,rain,0.0,0.0,25.9,14.4,14.6,1010.4,88.9,8.6,105.1,9.0,4,10.0,2023-06-19T06:00:25,2023-06-19T19:49:10,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-20,29.0,20.0,23.5,30.3,20.0,23.9,19.5,80.5,0.0,0,0.0,rain,0.0,0.0,18.7,21.6,177.7,1010.5,69.7,7.7,219.1,18.8,8,10.0,2023-06-20T06:00:35,2023-06-20T19:49:25,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-21,28.0,19.0,22.0,30.1,19.0,22.2,19.9,88.6,0.0,0,0.0,rain,0.0,0.0,40.0,21.6,326.5,1011.3,90.3,8.9,151.0,13.1,6,30.0,2023-06-21T06:00:47,2023-06-21T19:49:39,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"ZUGY,57816099999"
Guiyang,2023-06-22,21.0,17.8,19.2,21.0,17.8,19.2,16.8,85.9,1.1,100,12.5,rain,0.0,0.0,36.0,18.0,14.2,1012.1,98.1,12.8,53.2,4.5,2,10.0,2023-06-22T06:01:00,2023-06-22T19:49:51,0.13,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"ZUGY,57816099999"
Guiyang,2023-06-23,22.0,18.0,19.9,22.0,18.0,19.9,18.0,89.0,1.1,100,8.33,rain,0.0,0.0,21.6,9.0,27.9,1011.4,91.6,10.9,118.9,10.1,4,10.0,2023-06-23T06:01:14,2023-06-23T19:50:03,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"ZUGY,57816099999"
Guiyang,2023-06-24,26.0,17.9,21.6,26.0,17.9,21.6,17.9,81.3,0.8,100,8.33,rain,0.0,0.0,26.3,10.8,48.7,1010.9,79.7,10.2,233.3,20.2,7,10.0,2023-06-24T06:01:29,2023-06-24T19:50:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZUGY,57816099999"
Guiyang,2023-06-25,29.0,18.9,23.4,29.5,18.9,23.6,18.0,73.7,0.0,0,0.0,rain,0.0,0.0,27.0,14.4,51.8,1011.3,77.9,12.6,260.0,22.6,8,10.0,2023-06-25T06:01:44,2023-06-25T19:50:23,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-26,33.0,19.0,24.8,34.0,19.0,25.2,18.3,69.5,0.0,0,0.0,rain,0.0,0.0,28.4,14.4,169.8,1011.5,55.3,12.3,267.3,23.2,9,30.0,2023-06-26T06:02:01,2023-06-26T19:50:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
Guiyang,2023-06-27,30.0,20.0,25.0,31.9,20.0,25.5,18.9,70.4,0.0,0,0.0,rain,0.0,0.0,50.8,28.8,188.9,1010.6,52.6,13.4,260.1,22.5,8,30.0,2023-06-27T06:02:18,2023-06-27T19:50:38,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZUGY,57816099999"
